timestamps,TP9,AF7,AF8,TP10,Right AUX
1776091792.371,-199.219,-53.223,-33.203,-66.895,0.000
1776091792.375,97.168,-45.410,-34.668,-18.066,0.000
1776091792.379,74.707,-39.062,-34.180,-28.320,0.000
1776091792.383,-244.141,-47.363,-28.320,-80.566,0.000
1776091792.387,-290.039,-52.734,-25.391,-84.961,0.000
1776091792.391,22.461,-47.852,-34.668,-34.180,0.000
1776091792.395,130.859,-44.434,-33.203,-10.254,0.000
1776091792.399,-154.297,-47.852,-25.879,-64.941,0.000
1776091792.403,-327.148,-61.523,-34.668,-111.816,0.000
1776091792.407,-66.406,-62.012,-40.527,-57.129,0.000
1776091792.410,161.621,-50.293,-34.180,-6.348,0.000
1776091792.414,-64.453,-54.688,-29.785,-60.547,0.000
1776091792.418,-320.801,-62.012,-36.133,-106.445,0.000
1776091792.422,-152.832,-61.035,-47.852,-72.266,0.000
1776091792.426,144.043,-50.293,-43.945,-11.230,0.000
1776091792.430,47.852,-46.875,-36.621,-19.043,0.000
1776091792.434,-270.508,-42.480,-38.574,-92.285,0.000
1776091792.438,-232.910,-38.086,-35.645,-84.961,0.000
1776091792.442,87.891,-44.434,-33.691,-16.113,0.000
1776091792.446,100.586,-46.387,-34.180,-21.484,0.000
1776091792.450,-221.680,-46.875,-35.156,-90.820,0.000
1776091792.453,-286.133,-41.992,-42.480,-91.797,0.000
1776091792.457,32.715,-33.691,-41.504,-12.207,0.000
1776091792.461,142.090,-36.621,-35.156,-7.324,0.000
1776091792.465,-151.855,-40.039,-28.809,-89.844,0.000
1776091792.469,-342.285,-37.598,-25.391,-116.211,0.000
1776091792.473,-108.398,-35.156,-28.320,-52.734,0.000
1776091792.477,128.906,-38.086,-36.133,-22.949,0.000
1776091792.481,-63.965,-41.016,-36.621,-75.195,0.000
1776091792.485,-335.938,-42.969,-28.809,-114.258,0.000
1776091792.489,-198.242,-43.945,-30.273,-79.590,0.000
1776091792.493,90.820,-40.039,-34.668,-42.969,0.000
1776091792.496,5.859,-36.621,-32.227,-68.359,0.000
1776091792.500,-302.246,-40.527,-24.414,-112.305,0.000
1776091792.504,-275.391,-52.246,-28.809,-104.980,0.000
1776091792.508,33.691,-42.480,-34.668,-57.617,0.000
1776091792.512,80.078,-41.016,-30.273,-43.945,0.000
1776091792.516,-229.980,-57.617,-33.203,-99.609,0.000
1776091792.520,-336.426,-62.988,-35.645,-112.305,0.000
1776091792.524,-47.363,-55.664,-41.016,-60.059,0.000
1776091792.528,123.535,-40.039,-41.992,-34.180,0.000
1776091792.532,-122.559,-39.062,-32.715,-72.266,0.000
1776091792.535,-342.773,-51.270,-34.180,-115.723,0.000
1776091792.539,-124.512,-41.504,-36.621,-69.824,0.000
1776091792.543,145.508,-34.180,-33.691,-18.066,0.000
1776091792.547,-8.789,-42.969,-31.250,-56.641,0.000
1776091792.551,-302.246,-46.387,-27.832,-108.398,0.000
1776091792.555,-200.684,-47.363,-32.715,-85.449,0.000
1776091792.559,108.887,-44.434,-36.621,-35.156,0.000
1776091792.563,77.148,-41.992,-27.832,-38.086,0.000
1776091792.567,-249.512,-54.199,-23.438,-89.844,0.000
1776091792.571,-290.039,-50.781,-33.691,-100.098,0.000
1776091792.574,34.180,-36.133,-36.133,-42.969,0.000
1776091792.578,128.906,-39.062,-35.156,-20.020,0.000
1776091792.582,-175.781,-51.758,-39.062,-71.289,0.000
1776091792.586,-320.312,-46.875,-39.551,-105.957,0.000
1776091792.590,-41.504,-37.109,-40.039,-57.129,0.000
1776091792.594,165.039,-36.621,-32.227,-16.113,0.000
1776091792.598,-62.500,-40.039,-28.320,-56.641,0.000
1776091792.602,-311.523,-43.457,-32.715,-106.445,0.000
1776091792.606,-130.859,-48.340,-32.227,-68.359,0.000
1776091792.610,156.250,-47.363,-32.227,-6.348,0.000
1776091792.614,20.020,-39.062,-38.086,-38.086,0.000
1776091792.617,-296.387,-39.062,-40.039,-91.797,0.000
1776091792.621,-221.680,-50.781,-44.922,-72.266,0.000
1776091792.625,106.934,-50.781,-50.781,-12.207,0.000
1776091792.629,93.262,-41.504,-54.688,-25.391,0.000
1776091792.633,-232.422,-46.387,-53.223,-93.262,0.000
1776091792.637,-286.621,-50.781,-48.340,-91.797,0.000
1776091792.641,20.508,-44.434,-52.734,-23.926,0.000
1776091792.645,139.648,-39.062,-54.199,-8.789,0.000
1776091792.649,-135.742,-38.086,-41.504,-72.266,0.000
1776091792.653,-306.152,-46.387,-30.762,-95.215,0.000
1776091792.657,-63.965,-48.340,-38.574,-37.598,0.000
1776091792.660,154.785,-41.016,-46.387,-0.488,0.000
1776091792.664,-43.457,-42.480,-41.992,-44.434,0.000
1776091792.668,-307.129,-47.363,-34.668,-88.379,0.000
1776091792.672,-156.250,-50.293,-33.203,-56.641,0.000
1776091792.676,141.113,-43.457,-39.551,-9.766,0.000
1776091792.680,44.922,-37.598,-37.109,-28.320,0.000
1776091792.684,-270.508,-50.781,-27.832,-80.566,0.000
1776091792.688,-230.469,-59.082,-30.273,-67.871,0.000
1776091792.692,93.262,-48.340,-35.156,-16.602,0.000
1776091792.696,98.145,-48.828,-37.109,-21.484,0.000
1776091792.700,-215.332,-62.500,-33.203,-70.312,0.000
1776091792.703,-294.434,-58.105,-32.227,-78.125,0.000
1776091792.707,-2.930,-45.410,-37.598,-17.090,0.000
1776091792.711,152.344,-47.852,-36.621,12.695,0.000
1776091792.715,-95.703,-53.223,-20.996,-33.691,0.000
1776091792.719,-309.082,-50.293,-23.438,-80.566,0.000
1776091792.723,-89.844,-43.457,-35.156,-40.527,0.000
1776091792.727,160.156,-40.527,-31.738,5.859,0.000
1776091792.731,-19.043,-49.805,-28.809,-39.062,0.000
1776091792.735,-295.898,-56.152,-27.344,-88.867,0.000
1776091792.739,-165.527,-54.199,-30.762,-56.152,0.000
1776091792.743,143.555,-49.805,-35.156,-0.488,0.000
1776091792.746,73.242,-55.176,-32.227,-16.602,0.000
1776091792.750,-250.488,-60.059,-30.273,-77.148,0.000
1776091792.754,-241.211,-47.852,-30.762,-79.590,0.000
1776091792.758,96.191,-45.410,-25.391,0.977,0.000
1776091792.762,160.156,-44.434,-25.879,18.066,0.000
1776091792.766,-150.391,-33.691,-27.832,-58.105,0.000
1776091792.770,-263.672,-41.504,-16.113,-64.941,0.000
1776091792.774,18.066,-49.316,-15.137,-1.465,0.000
1776091792.778,172.363,-41.992,-31.738,2.930,0.000
1776091792.782,-75.684,-38.086,-39.062,-66.895,0.000
1776091792.786,-307.617,-49.805,-39.551,-110.840,0.000
1776091792.789,-111.328,-57.129,-45.410,-59.082,0.000
1776091792.793,160.645,-50.781,-47.363,-3.418,0.000
1776091792.797,-8.301,-46.875,-39.062,-54.199,0.000
1776091792.801,-314.453,-55.664,-27.344,-108.398,0.000
1776091792.805,-201.172,-62.500,-30.273,-61.523,0.000
1776091792.809,102.539,-48.340,-42.969,-27.344,0.000
1776091792.813,54.688,-42.480,-42.969,-49.805,0.000
1776091792.817,-259.277,-51.758,-35.156,-97.168,0.000
1776091792.821,-296.875,-55.664,-40.039,-104.980,0.000
1776091792.825,13.672,-55.176,-48.828,-39.062,0.000
1776091792.829,125.977,-56.641,-45.898,-20.996,0.000
1776091792.832,-158.691,-61.035,-37.109,-76.172,0.000
1776091792.836,-322.266,-58.105,-41.504,-102.539,0.000
1776091792.840,-55.176,-51.270,-47.363,-42.969,0.000
1776091792.844,159.668,-48.340,-47.363,-5.859,0.000
1776091792.848,-57.617,-62.012,-44.922,-53.223,0.000
1776091792.852,-303.223,-65.918,-43.945,-92.285,0.000
1776091792.856,-107.910,-56.152,-44.922,-63.965,0.000
1776091792.860,162.109,-52.246,-43.457,-14.160,0.000
1776091792.864,34.180,-48.828,-37.598,-37.598,0.000
1776091792.868,-264.648,-50.781,-33.203,-97.168,0.000
1776091792.872,-209.473,-57.129,-40.527,-83.984,0.000
1776091792.875,111.816,-59.570,-46.387,-23.926,0.000
1776091792.879,120.605,-57.129,-41.992,-17.578,0.000
1776091792.883,-197.266,-50.781,-32.227,-76.660,0.000
1776091792.887,-262.207,-53.223,-30.762,-91.309,0.000
1776091792.891,42.480,-48.828,-39.062,-29.297,0.000
1776091792.895,174.316,-44.434,-34.668,10.742,0.000
1776091792.899,-109.863,-54.199,-34.668,-50.293,0.000
1776091792.903,-312.500,-64.453,-44.434,-92.773,0.000
1776091792.907,-79.590,-63.477,-44.922,-34.180,0.000
1776091792.910,159.668,-51.758,-37.109,-2.441,0.000
1776091792.914,-31.738,-44.922,-31.738,-51.758,0.000
1776091792.918,-304.688,-50.293,-34.180,-100.098,0.000
1776091792.922,-156.250,-53.711,-38.574,-68.359,0.000
1776091792.926,138.184,-48.340,-44.922,-18.066,0.000
1776091792.930,49.316,-49.316,-48.828,-37.109,0.000
1776091792.934,-258.789,-56.152,-36.621,-85.449,0.000
1776091792.938,-230.957,-61.523,-38.086,-70.801,0.000
1776091792.942,110.840,-63.477,-43.457,17.090,0.000
1776091792.946,157.715,-61.035,-39.062,34.668,0.000
1776091792.950,-180.664,-48.828,-39.062,-52.734,0.000
1776091792.953,-293.457,-38.574,-37.598,-85.938,0.000
1776091792.957,2.930,-39.551,-35.645,-17.090,0.000
1776091792.961,180.664,-45.410,-34.668,21.484,0.000
1776091792.965,-63.965,-46.875,-39.551,-31.250,0.000
1776091792.969,-280.273,-48.340,-39.062,-63.965,0.000
1776091792.973,-58.594,-48.340,-42.480,-9.766,0.000
1776091792.977,211.914,-44.434,-51.270,36.621,0.000
1776091792.981,46.875,-38.086,-46.875,-4.883,0.000
1776091792.985,-241.211,-34.668,-41.016,-50.781,0.000
1776091792.989,-134.766,-36.133,-48.828,-32.227,0.000
1776091792.992,188.965,-27.832,-59.570,27.832,0.000
1776091792.996,155.273,-25.391,-52.246,35.156,0.000
1776091793.000,-176.270,-32.715,-53.223,-28.809,0.000
1776091793.004,-188.965,-33.203,-61.523,-35.645,0.000
1776091793.008,144.043,-31.738,-55.176,36.133,0.000
1776091793.012,214.844,-40.527,-47.852,53.223,0.000
1776091793.016,-93.750,-38.086,-49.316,-12.207,0.000
1776091793.020,-237.793,-31.250,-53.223,-35.645,0.000
1776091793.024,33.691,-33.203,-50.781,16.602,0.000
1776091793.028,238.770,-31.738,-41.992,59.570,0.000
1776091793.032,16.113,-33.691,-30.762,14.648,0.000
1776091793.035,-231.445,-31.738,-32.715,-32.227,0.000
1776091793.039,-57.617,-28.809,-43.457,-2.930,0.000
1776091793.043,217.773,-34.180,-43.457,48.828,0.000
1776091793.047,83.496,-30.762,-40.527,28.320,0.000
1776091793.051,-221.680,-31.250,-43.457,-28.809,0.000
1776091793.055,-134.766,-30.762,-37.598,-12.695,0.000
1776091793.059,188.477,-28.320,-33.203,43.457,0.000
1776091793.063,169.922,-31.250,-38.574,31.250,0.000
1776091793.067,-149.414,-28.809,-40.039,-29.785,0.000
1776091793.071,-151.855,-24.414,-39.551,-27.344,0.000
1776091793.075,137.695,-21.973,-36.621,31.250,0.000
1776091793.078,210.938,-17.090,-37.109,41.992,0.000
1776091793.082,-64.941,-18.555,-40.039,-19.531,0.000
1776091793.086,-231.445,-17.090,-34.180,-40.039,0.000
1776091793.090,20.996,-11.719,-25.879,21.973,0.000
1776091793.094,229.492,-11.719,-30.762,43.945,0.000
1776091793.098,23.438,-9.277,-30.762,-7.324,0.000
1776091793.102,-234.375,-12.207,-23.438,-43.457,0.000
1776091793.106,-81.543,-21.484,-32.715,-15.137,0.000
1776091793.110,201.172,-21.484,-45.898,23.926,0.000
1776091793.114,90.820,-25.879,-42.480,6.836,0.000
1776091793.118,-212.402,-26.855,-31.250,-42.969,0.000
1776091793.121,-167.480,-24.414,-32.227,-37.109,0.000
1776091793.125,151.367,-23.926,-35.156,19.043,0.000
1776091793.129,167.969,-12.695,-27.344,20.508,0.000
1776091793.133,-152.832,-23.926,-20.508,-37.109,0.000
1776091793.137,-240.234,-34.180,-28.320,-52.246,0.000
1776091793.141,48.828,-18.066,-41.504,-3.418,0.000
1776091793.145,197.266,-17.090,-40.527,22.461,0.000
1776091793.149,-65.918,-35.645,-31.738,-27.832,0.000
1776091793.153,-271.973,-48.340,-35.156,-69.336,0.000
1776091793.157,-47.363,-36.133,-36.621,-22.949,0.000
1776091793.161,201.172,-22.949,-30.762,30.273,0.000
1776091793.164,20.996,-27.832,-23.926,-4.883,0.000
1776091793.168,-251.953,-35.645,-22.949,-64.453,0.000
1776091793.172,-125.000,-29.785,-26.367,-41.016,0.000
1776091793.176,173.828,-27.832,-30.273,13.672,0.000
1776091793.180,104.980,-38.574,-27.832,0.977,0.000
1776091793.184,-221.680,-42.969,-26.367,-67.383,0.000
1776091793.188,-214.355,-43.945,-33.203,-64.453,0.000
1776091793.192,112.793,-42.480,-39.551,1.465,0.000
1776091793.196,165.527,-40.527,-37.598,9.277,0.000
1776091793.200,-150.879,-41.992,-33.203,-55.176,0.000
1776091793.204,-277.832,-47.852,-36.133,-88.867,0.000
1776091793.207,5.371,-52.246,-41.016,-31.738,0.000
1776091793.211,193.848,-51.758,-32.227,18.066,0.000
1776091793.215,-43.945,-42.480,-26.855,-23.438,0.000
1776091793.219,-287.109,-37.598,-34.668,-79.590,0.000
1776091793.223,-93.750,-41.016,-41.504,-48.340,0.000
1776091793.227,178.711,-43.457,-42.969,0.000,0.000
1776091793.231,16.113,-40.527,-41.504,-36.621,0.000
1776091793.235,-277.344,-39.062,-40.039,-78.613,0.000
1776091793.239,-166.992,-41.016,-43.457,-38.574,0.000
1776091793.243,144.043,-39.551,-47.363,24.414,0.000
1776091793.247,105.957,-31.250,-46.387,10.254,0.000
1776091793.250,-206.055,-31.250,-38.086,-47.363,0.000
1776091793.254,-224.609,-39.551,-34.668,-43.457,0.000
1776091793.258,74.707,-41.992,-45.898,-0.977,0.000
1776091793.262,149.902,-42.480,-51.758,0.977,0.000
1776091793.266,-145.020,-46.875,-43.945,-56.152,0.000
1776091793.270,-292.480,-47.852,-37.598,-81.543,0.000
1776091793.274,-36.621,-42.480,-45.898,-29.297,0.000
1776091793.278,166.504,-39.062,-51.758,3.906,0.000
1776091793.282,-46.387,-39.551,-46.387,-36.133,0.000
1776091793.286,-293.945,-40.039,-40.527,-74.219,0.000
1776091793.290,-116.699,-39.551,-41.504,-35.156,0.000
1776091793.293,164.551,-37.109,-46.387,16.113,0.000
1776091793.297,31.250,-41.016,-49.316,-13.184,0.000
1776091793.301,-280.762,-46.875,-51.270,-76.172,0.000
1776091793.305,-214.844,-54.688,-53.711,-62.500,0.000
1776091793.309,104.492,-57.617,-58.105,-1.465,0.000
1776091793.313,110.352,-50.293,-50.781,6.348,0.000
1776091793.317,-204.590,-52.246,-44.922,-56.152,0.000
1776091793.321,-274.414,-49.316,-53.223,-77.637,0.000
1776091793.325,31.738,-42.480,-56.152,-19.531,0.000
1776091793.328,152.832,-45.410,-54.688,3.418,0.000
1776091793.332,-124.023,-48.828,-48.828,-44.922,0.000
1776091793.336,-296.875,-44.434,-42.480,-84.473,0.000
1776091793.340,-50.293,-42.480,-47.363,-38.574,0.000
1776091793.344,183.105,-38.574,-48.828,13.184,0.000
1776091793.348,-21.484,-39.062,-47.852,-29.785,0.000
1776091793.352,-297.363,-45.898,-49.316,-79.590,0.000
1776091793.356,-144.043,-47.852,-49.316,-36.621,0.000
1776091793.360,158.203,-49.316,-45.410,31.738,0.000
1776091793.364,51.758,-50.781,-49.805,-6.348,0.000
1776091793.368,-267.578,-52.246,-54.688,-84.473,0.000
1776091793.371,-219.727,-45.898,-47.363,-69.824,0.000
1776091793.375,105.469,-42.480,-46.387,-8.789,0.000
1776091793.379,133.789,-39.062,-53.711,-2.930,0.000
1776091793.383,-181.641,-39.062,-53.711,-57.129,0.000
1776091793.387,-282.715,-49.805,-51.758,-75.195,0.000
1776091793.391,10.742,-46.875,-46.387,-13.672,0.000
1776091793.395,163.574,-45.410,-47.363,10.254,0.000
1776091793.399,-91.309,-54.688,-48.828,-50.293,0.000
1776091793.403,-273.438,-62.012,-44.434,-75.684,0.000
1776091793.407,-74.707,-62.500,-45.898,-31.250,0.000
1776091793.411,159.668,-48.340,-42.969,4.395,0.000
1776091793.414,2.441,-45.410,-37.598,-29.297,0.000
1776091793.418,-290.039,-54.688,-40.039,-82.031,0.000
1776091793.422,-176.270,-53.711,-49.316,-61.035,0.000
1776091793.426,128.906,-55.176,-50.781,-0.488,0.000
1776091793.430,62.500,-59.082,-47.852,-19.531,0.000
1776091793.434,-261.719,-61.035,-46.387,-85.938,0.000
1776091793.438,-261.719,-58.594,-42.969,-83.008,0.000
1776091793.442,65.430,-50.293,-40.527,-23.926,0.000
1776091793.446,126.465,-49.316,-38.086,-11.230,0.000
1776091793.450,-175.293,-57.129,-34.180,-59.570,0.000
1776091793.454,-309.082,-63.965,-43.945,-91.797,0.000
1776091793.457,-40.039,-55.664,-48.828,-51.758,0.000
1776091793.461,146.484,-45.898,-47.363,-15.137,0.000
1776091793.465,-85.938,-58.105,-46.387,-63.965,0.000
1776091793.469,-328.613,-60.059,-51.758,-109.863,0.000
1776091793.473,-129.395,-45.898,-50.781,-62.988,0.000
1776091793.477,145.508,-44.922,-45.410,-15.137,0.000
1776091793.481,8.301,-43.457,-43.945,-37.598,0.000
1776091793.485,-286.133,-41.992,-42.480,-86.426,0.000
1776091793.489,-199.219,-45.410,-48.340,-72.266,0.000
1776091793.493,122.559,-41.504,-57.129,-10.254,0.000
1776091793.497,96.680,-45.410,-54.199,-12.207,0.000
1776091793.500,-225.586,-49.805,-50.781,-72.266,0.000
1776091793.504,-258.789,-41.016,-49.805,-81.543,0.000
1776091793.508,56.641,-41.016,-47.852,-22.461,0.000
1776091793.512,158.203,-46.875,-48.828,0.000,0.000
1776091793.516,-134.277,-43.945,-51.758,-66.895,0.000
1776091793.520,-292.969,-43.945,-49.805,-92.773,0.000
1776091793.524,-31.738,-41.992,-46.387,-30.762,0.000
1776091793.528,182.129,-33.203,-41.992,0.977,0.000
1776091793.532,-34.668,-40.039,-36.621,-47.363,0.000
1776091793.536,-286.133,-50.781,-35.156,-79.590,0.000
1776091793.540,-118.652,-43.945,-38.086,-39.551,0.000
1776091793.543,165.527,-35.645,-41.992,7.324,0.000
1776091793.547,47.852,-35.645,-41.504,-6.836,0.000
1776091793.551,-270.996,-38.574,-39.551,-65.430,0.000
1776091793.555,-208.496,-46.875,-33.691,-61.035,0.000
1776091793.559,105.469,-46.875,-41.992,-8.789,0.000
1776091793.563,106.934,-37.109,-45.898,-14.648,0.000
1776091793.567,-196.777,-36.621,-26.855,-65.430,0.000
1776091793.571,-272.949,-42.480,-28.320,-83.984,0.000
1776091793.575,11.719,-41.992,-37.109,-33.691,0.000
1776091793.579,144.531,-40.039,-24.902,0.000,0.000
1776091793.582,-125.000,-45.898,-26.855,-55.664,0.000
1776091793.586,-312.500,-42.480,-39.551,-91.309,0.000
1776091793.590,-75.195,-32.227,-42.480,-39.062,0.000
1776091793.594,157.227,-29.297,-39.062,-1.465,0.000
1776091793.598,-23.438,-36.621,-29.785,-35.645,0.000
1776091793.602,-288.086,-37.109,-25.391,-78.125,0.000
1776091793.606,-161.621,-27.832,-33.203,-58.105,0.000
1776091793.610,141.602,-23.926,-31.738,2.441,0.000
1776091793.614,69.336,-26.855,-30.273,-6.836,0.000
1776091793.618,-254.395,-29.297,-32.227,-67.871,0.000
1776091793.622,-236.328,-22.949,-25.879,-61.523,0.000
1776091793.625,92.285,-17.090,-29.297,4.395,0.000
1776091793.629,133.301,-24.902,-35.156,7.812,0.000
1776091793.633,-181.641,-29.297,-37.598,-62.500,0.000
1776091793.637,-261.719,-34.180,-44.434,-78.613,0.000
1776091793.641,4.395,-40.039,-50.781,-29.297,0.000
1776091793.645,166.016,-32.715,-40.527,4.395,0.000
1776091793.649,-77.637,-28.320,-35.645,-49.805,0.000
1776091793.653,-307.129,-40.527,-40.527,-90.820,0.000
1776091793.657,-87.402,-34.668,-43.457,-38.086,0.000
1776091793.661,163.574,-27.344,-49.316,3.906,0.000
1776091793.665,-9.766,-32.715,-48.828,-27.832,0.000
1776091793.668,-289.062,-33.691,-40.527,-70.312,0.000
1776091793.672,-178.711,-37.598,-35.645,-52.734,0.000
1776091793.676,125.488,-35.645,-37.598,1.953,0.000
1776091793.680,63.477,-33.203,-37.598,-5.859,0.000
1776091793.684,-241.699,-38.574,-38.086,-69.824,0.000
1776091793.688,-246.094,-39.551,-39.551,-71.289,0.000
1776091793.692,61.035,-39.551,-41.016,-2.930,0.000
1776091793.696,138.184,-36.133,-41.016,4.883,0.000
1776091793.700,-163.086,-37.109,-33.203,-66.895,0.000
1776091793.704,-304.199,-40.039,-35.156,-88.867,0.000
1776091793.707,-16.113,-35.645,-45.410,-9.766,0.000
1776091793.711,199.707,-35.156,-41.504,39.062,0.000
1776091793.715,-62.500,-50.293,-29.785,-27.832,0.000
1776091793.719,-340.820,-57.129,-30.273,-101.562,0.000
1776091793.723,-165.527,-48.340,-41.504,-75.684,0.000
1776091793.727,105.957,-41.504,-46.875,-32.227,0.000
1776091793.731,-24.902,-45.898,-34.180,-60.059,0.000
1776091793.735,-330.078,-54.199,-23.926,-112.305,0.000
1776091793.739,-280.273,-49.805,-29.785,-126.465,0.000
1776091793.743,12.207,-43.945,-43.945,-103.516,0.000
1776091793.747,2.930,-47.852,-42.969,-105.957,0.000
1776091793.750,-331.055,-59.570,-38.574,-174.316,0.000
1776091793.754,-400.391,-59.082,-37.109,-199.707,0.000
1776091793.758,-92.773,-43.945,-33.691,-134.277,0.000
1776091793.762,10.254,-39.551,-33.691,-124.512,0.000
1776091793.766,-278.809,-45.898,-34.668,-195.312,0.000
1776091793.770,-450.195,-48.340,-35.645,-232.910,0.000
1776091793.774,-205.078,-46.875,-36.133,-188.477,0.000
1776091793.778,20.020,-43.945,-41.504,-139.160,0.000
1776091793.782,-179.688,-42.480,-45.898,-186.035,0.000
1776091793.786,-451.660,-43.945,-40.039,-227.051,0.000
1776091793.789,-303.223,-41.504,-36.621,-189.453,0.000
1776091793.793,-14.648,-46.875,-40.527,-143.555,0.000
1776091793.797,-112.793,-55.664,-34.668,-156.250,0.000
1776091793.801,-424.805,-54.688,-38.086,-211.914,0.000
1776091793.805,-380.371,-55.176,-46.875,-206.055,0.000
1776091793.809,-46.875,-52.246,-41.992,-140.625,0.000
1776091793.813,-29.785,-49.316,-33.203,-122.559,0.000
1776091793.817,-325.684,-51.758,-29.785,-171.387,0.000
1776091793.821,-399.902,-58.105,-30.762,-189.453,0.000
1776091793.825,-103.516,-63.477,-29.297,-122.559,0.000
1776091793.829,56.641,-61.035,-36.133,-92.773,0.000
1776091793.832,-200.195,-59.570,-37.109,-140.137,0.000
1776091793.836,-398.438,-66.895,-31.250,-165.039,0.000
1776091793.840,-165.039,-71.777,-20.508,-100.098,0.000
1776091793.844,92.773,-63.477,-24.414,-50.781,0.000
1776091793.848,-75.684,-61.035,-29.785,-85.938,0.000
1776091793.852,-355.957,-67.871,-19.043,-125.977,0.000
1776091793.856,-222.168,-69.824,-18.066,-90.332,0.000
1776091793.860,95.215,-61.035,-22.461,-29.785,0.000
1776091793.864,32.715,-56.152,-21.973,-38.086,0.000
1776091793.868,-287.598,-71.777,-21.484,-91.797,0.000
1776091793.872,-272.461,-84.473,-30.273,-99.121,0.000
1776091793.875,42.480,-80.078,-42.969,-42.480,0.000
1776091793.879,91.309,-76.172,-49.316,-41.992,0.000
1776091793.883,-197.266,-82.520,-44.922,-90.332,0.000
1776091793.887,-310.059,-89.355,-39.551,-93.262,0.000
1776091793.891,-37.109,-79.590,-47.852,-41.016,0.000
